252,2015-05-04,,H5,NaN,NaN,No power to hydraulic,Replaced blown fuse in control panel,-1
253,2015-05-05,,Deco 2,NaN,NaN,Sub Spindle out of alignment,Aligned with JC,-1
254,2015-05-05,,H4,NaN,NaN,St#6 motor INOP,Replaced motor,-1
255,2015-05-06,,I5,NaN,NaN,Coolant system overflow,Vacuum pump valve open all the way; Adjusted,-1
256,2015-05-07,,H11,NaN,NaN,Unable to remove saw clamp screw,Removed saw attachment to drill out screw; Replaced screw and returned to Prod,-1
257,2015-05-07,,H14,NaN,NaN,Bearings on saw motor bad,Replaced motor; bad bearings on output shaft,-1
258,2015-05-07,,I17,NaN,NaN,Electrical cabinet cooling fan INOP,Replaced fan,-1
259,2015-05-07,,I4,NaN,NaN,AIM INOP,Replaced potentiometer,-1
260,2015-05-08,,H26,NaN,NaN,Vogel alarms,Replaced fitting ,-1
261,2015-05-11,,FPI,NaN,NaN,Replace 2 broken latches on FPI gate,Completed,-1
262,2015-05-11,,H11,NaN,NaN,St#16 valve sticking,Rebuilt,-1
263,2015-05-11,,H11,NaN,NaN,"Check, Charge , and Tag Accumulator",One of the two LP units was at 25bar; charged to 30bar. Others ok,-1
264,2015-05-11,,H11,NaN,NaN,Bar pusher hanging up,Adjusted loader chain tension,-1
265,2015-05-11,,H25,NaN,NaN,Broken guide pin on bar pusher / Broken screw,Repaired,-1
266,2015-05-11,,H3,NaN,NaN,Accumulator gage dropping to 0,Slow leak; Bladder replaced,-1
267,2015-05-11,,H3,NaN,NaN,Bar loader chain broken,Repaired,-1
268,2015-05-11,,H8,NaN,NaN,Lube system faults,Replaced controller board ,-1
269,2015-05-11,,I18,NaN,NaN,Coolant system alarms,Q0.3 tripped; K0.3 contactor welded closed; Replaced,-1
270,2015-05-11,,I3,NaN,NaN,Hydraulic leak,Side B hydraulic return hose replaced,-1
271,2015-05-11,,T100,NaN,NaN,Machine will not start,Cycled power and reset all motor starter overload devices,-1
272,2015-05-11,,T99,NaN,NaN,Machine stops after completing index,Clutch adjustment,-1
273,2015-05-12,,H11,NaN,NaN,Inverter failing to invert,Replaced inverter valve; swapped with H14,-1
274,2015-05-12,,H24 ,NaN,NaN,Motor contactor fault for power pack,Replaced,-1
275,2015-05-12,,I18,NaN,NaN,Lifting pump motor INOP,Serviced pump motor,-1
276,2015-05-12,,I18,NaN,NaN,Lifting pump motor no good ,Replaced lifting pump motor,-1
277,2015-05-12,,I19,NaN,NaN,Iemca needs to be charged,Accumulators purchased and installed at a later date,-1
278,2015-05-12,,I19,NaN,NaN,Iemca loader will not feed or return,Back pressure in hyd line at coupling,-1
279,2015-05-12,,T97,NaN,NaN,Clean base,Completed,-1
280,2015-05-12,,TK4,NaN,NaN,Coolant hose leaking,Hose replaced,-1
281,2015-05-13,,Blast 2,NaN,NaN,Leaking air line,Replaced air line,-1
282,2015-05-13,,H14,NaN,NaN,"Check, Charge , and Tag Accumulator",Two accumulators low at 20bar; Charged to 30bar,-1
283,2015-05-13,,H24 ,NaN,NaN,Install tool detector at St#12,Completed,-1
284,2015-05-13,,H27,NaN,NaN,Clamp screw at St#6 stripped,Replaced stripped clamp screw,-1
285,2015-05-13,,H27,NaN,NaN,Hydraulic leak / location ????,Tightened fitting at leaking hydraulic line St#8; Operator task!,-1
286,2015-05-13,,SC5,NaN,NaN,Chiller INOP,Swapped chiller with SC7,-1
287,2015-05-14,,H11,NaN,NaN,Inverter INOP,Swapped invert valve with H16,-1
288,2015-05-14,,H2,NaN,NaN,St#10 hydraulic leak,Replace lip seal on spindle,-1
289,2015-05-14,,H25,NaN,NaN,XD line inside / St#3 outside line  Leaks,Repaired two valves and replaced XD fittings,-1
290,2015-05-14,,H32,NaN,NaN,Vogel tank leaking at gage fitting,Replaced gage,-1
291,2015-05-14,,H32,NaN,NaN,Filter tank petcock leaking,Replaced petcock,-1
292,2015-05-14,,I1,NaN,NaN,Transport collision alarm present; with no collision,Adjusted sensor,-1
293,2015-05-14,,I18,NaN,NaN,Accumulator on Iemca needs to be charged,New accumulator installed,-1
294,2015-05-14,,I19,NaN,NaN,Accumulator on Iemca needs to be charged,New accumulator installed,-1
295,2015-05-14,,SC4,NaN,NaN,No continuity 1st leg Q3 / Needs new breaker,Replaced breaker ,-1
296,2015-05-15,,H10,NaN,NaN,St#9 motor smoking,Replaced motor,-1
297,2015-05-15,,H2,NaN,NaN,Spindle contactor overload / Dropped screw on St#9 causing problem,Corrected,-1
298,2015-05-15,,H3,NaN,NaN,Missing insulation on table down prox cord,Cord replaced,-1
299,2015-05-15,,H33,NaN,NaN,St#4 Spindle bearings worn? ; OD chatter,Assessment; Bearings loose and should be rebuilt. Unit swapped with shelf spindle,-1
300,2015-05-15,,I17,NaN,NaN,Iemca Track #6 broken,Track replaced,-1
301,2015-05-15,,I19,NaN,NaN,High pressure coolant will not shut off,Relay in controller replaced,-1
302,2015-05-15,,I2,NaN,NaN,Chips in Side A turret,"Turret removed, cleaned, reinstalled, and aligned",-1
303,2015-05-16,,h16,NaN,NaN,"Check, Charge , and Tag Accumulator",Low pressure accumulators low; charged to 30 bar / HP OK.,-1
304,2015-05-16,,I20,NaN,NaN,Broken Rohm head reported,Set of used sliders issued to Norm to rebuild; New Rohm head ordered and in Maint. Inventory,-1
305,2015-05-18,,H11,NaN,NaN,CNC not HOME;  CNC reset button broken off controller,Replaced switch for operator to HOME CNC,-1
306,2015-05-18,,H12,NaN,NaN,Check Accumulator,Checked and charged,-1
307,2015-05-18,,H19,NaN,NaN,Hyd pressure drops 40bar / Inverter INOP,Accumulator at 0bar; Charged to 30bar / Schreader valve replaced,-1
308,2015-05-18,,H23,NaN,NaN,Broken chain on loader,Repaired,-1
309,2015-05-18,,H3,NaN,NaN,Brushing unit stuck forward,Backed off unit; turned over to operator,-1
310,2015-05-18,,I18,NaN,NaN,Coolant system alarms,Replaced sensor on drum filter tank,-1
311,2015-05-18,,I18,NaN,NaN,Coolant system alarms,Replaced proximty sensor B2 in coolanr tank,-1
312,2015-05-18,,I3,NaN,NaN,Transport A alarm 'left by itself',Adjusted sensor,-1
313,2015-05-18,,I3,NaN,NaN,Not reading spindle speed,Performance module replaced,-1
314,2015-05-18,,RM224,NaN,NaN,Coolant return line leaking,Replaced rubber union,-1
315,2015-05-19,,A76,NaN,NaN,Base cleaning; caused fire,Completed,-1
316,2015-05-19,,H12,NaN,NaN,Table indexing too soon. Part striking finish saddle end mill before retraction,Damage to part is not consitant with indexing rotation. Operator (Gio) advised to raise the height of the end ill start position and use the available approach to keep the tool away from the part when the table raises for indexing. Solved!,-1
317,2015-05-19,,H8,NaN,NaN,Chips in base obstructin coolant flow to pump,Base cleaned / Magnetic chip roll conveyor removed with power disconnected / Fabricated chip box installed; Scrape plate to be designed (MM) and fabricated,-1
318,2015-05-19,,Hyd Pst,NaN,NaN,Light INOP on presetter,New fixture and rectifier purchased and installed,-1
319,2015-05-19,,I2,NaN,NaN,Parts offload conveyor jammed,Replaced damaged sections of conveyor belt,-1
320,2015-05-19,,T99,NaN,NaN,Solenoid sticking,Cleaned down shaft with WD-40,-1
321,2015-05-20,,H12,NaN,NaN,Hydraulic leaks,St#2 valve O-Rings replaced. Solenoid valve O-Rings replaced. Base plate removed O-Rings replaced,-1
322,2015-05-20,,H19,NaN,NaN,Offload robot INOP,Adjusted sensor,-1
323,2015-05-20,,H23,NaN,NaN,Hydraulics shut off when coolant ON is pressed,No power to PLC; Found (3) Main fuses blown; Replaced,-1
324,2015-05-20,,I19,NaN,NaN,Coolant overflow from drum filter tank / Poor flow to machine,Main pump cleaned and replaced. Fines cleared from base. Sensor cable for drum filter replaced. Pressure Control switch diaphragm replaced.,-1
325,2015-05-20,,SC11,NaN,NaN,Stock stop will not swivel in,Replaced bad coil on solenoid for swivel,-1
326,2015-05-21,,H33,NaN,NaN,Laser tool detection INOP,"Replaced module, eyes, and cable",-1
327,2015-05-21,,H34,NaN,NaN,Bar stop sensor always on,Cleaned and lubricated sensor actuator,-1
328,2015-05-21,,H4,NaN,NaN,Machine faults at every index,Plugged in laptop and adjusted programming,-1
329,2015-05-21,,I17,NaN,NaN,Contactor K3M smoking; seized,Contactor replaced,-1
330,2015-05-21,,Tennant,NaN,NaN,Replace Deltoid valve on Tennant floor washer,Valve replaced,-1
331,2015-05-21,,TR1,NaN,NaN,Vise repair,Vise repaired with supplied repair kit,-1
332,2015-05-21,,TR1,NaN,NaN,Broken ON/OFF switch on dust collector,Reloctaed power switch to wall for easier access,-1
333,2015-05-22,,AIM 06,NaN,NaN,Loader INOP   ,Repaired,-1
334,2015-05-22,,FPI,NaN,NaN,Oil skimmer pump INOP,Pump replaced with inventory unit; pump removed to be rebuilt,-1
335,2015-05-22,,H14,NaN,NaN,Inverter guard broken,Welded and returned to GD,-1
336,2015-05-23,,H29,NaN,NaN,Mach runs through bar change,Adjusted part counter and increased bar end length,-1
337,2015-05-24,,I3,NaN,NaN,Hydraulic faults,Replaced hydraulic valve lock with unit from I2,-1
338,2015-05-26,,H12,NaN,NaN,Parts chute losing parts,Issued new chute to replace the two week old chute that was cut poorly by operator causing parts to fail at eject entry,-1
339,2015-05-26,,H22,NaN,NaN,CNC unit running slowly increasing time cycle,Replaced CNC hydraulic filter NN 2x3,-1
340,2015-05-26,,H28,NaN,NaN,Bar feeder encoder INOP,Replaced encoder coupling on bar loader,-1
341,2015-05-26,,SC11,NaN,NaN,Servo drive Not Ready,Conveyor motor connector was loose,-1
342,2015-05-27,,FPI,NaN,NaN,Broken clasps on basket gate,Broken clasps replaced,-1
343,2015-05-27,,H26,NaN,NaN,"Check, Charge , and Tag Accumulator",Completed; was low,-1
344,2015-05-27,,H27,NaN,NaN,"Check, Charge , and Tag Accumulator",Completed; was low,-1
345,2015-05-27,,H3,NaN,NaN,Assess saw unit for play/wear; Consuming saw blades,Replaced saw attachment with shelf unit,-1
346,2015-05-27,,T97,NaN,NaN,Base cleaning ,Completed,-1
347,2015-05-27,,TR 2,NaN,NaN,Pedestal grinder not bolted to floor,Bolted down,-1
348,2015-05-28,,Barret,NaN,NaN,Spinner will not turn on,Replaced blown fuse in control panel,-1
349,2015-05-28,,H27,NaN,NaN,Chip conveyor jamming,replaced discs in clutch,-1
350,2015-05-28,,H5,NaN,NaN,Tool clamp screw broken,Spindle removed and screw extracted,-1
351,2015-05-28,,H5,NaN,NaN,St#2 tool detection INOP,Was disabled; whisker was removed and 'fault' output was disabled,-1
352,2015-05-28,,H8,NaN,NaN,"Check, Charge , and Tag Accumulator",Completed,-1
353,2015-05-28,,I18,NaN,NaN,Sp#5 bar clamp faults,Adjudted pressure setting,-1
354,2015-05-28,,I19,NaN,NaN,Iemca tracks #1 and #2 broken,Tracks replaced,-1
355,2015-05-29,,Deco 1,NaN,NaN,Spindle overheat alarm,Replaced Z axis ball screw bearings,-1
356,2015-05-29,,EDM1,NaN,NaN,Tank will not drain,Tank pad seal replaced / Valves for seal cyclinders replaced,-1
357,2015-05-29,,NM2,NaN,NaN,Broken coolant main feed line,Extended pipe inlet and reconnected feed hose,-1
358,2015-05-30,,I2,NaN,NaN,No coolant flow from turret A,"Turret removed, cleaned and reinstalled",-1
359,2015-06-01,,I17,NaN,NaN,Rebuild P/O,Replaced bearings and returned P/O to machine,-1
360,2015-06-02,,I17,NaN,NaN,Coolant missing or consumed alarm,Replaced coolant level proximity switch,-1
361,2015-06-05,,H16,NaN,NaN,Hydraulic leak at saw unit,Hose replaced,-1
362,2015-06-06,,I3,NaN,NaN,Hydraulic leak side A,Hydraulic return line replaced,-1
363,2015-06-08,,A78,NaN,NaN,Counter INOP,Replaced relay,-1
364,2015-06-08,,Deco2,NaN,NaN,Keyed selector switch broken,New key installes,-1
365,2015-06-08,,H11,NaN,NaN,St# 11 not completing cycle,Replaced control valve,-1
366,2015-06-08,,H32,NaN,NaN,St# 2 misifiring,Cleaned valve manual firing actuators; were sticking when pressed,-1
367,2015-06-08,,H4,NaN,NaN,Move drill detector back,Used spacers and gave Russ an aha moment; Operator task !!,-1
368,2015-06-08,,I18,NaN,NaN,Replace Sp#3 support bearing,Bearing replaced but did not fix ID oversize condition,-1
369,2015-06-09,,Durr,NaN,NaN,Basket not going fully into drum,Replaced support rolls and welded repair to support rail inside drum,-1
370,2015-06-09,,H15,NaN,NaN,Machine will not cycle,Replaced solenoid coil for rotator; was causing fuse to blow in controller,-1
371,2015-06-09,,H28,NaN,NaN,Stripped clamp screw in saw attachment,Removed and reinstalled saw attachment,-1
372,2015-06-09,,H6,NaN,NaN,Stripped clamp screw in St#11 sppindle,Removed spindle to replace clamp screw in Maint Dept; reinstalled,-1
373,2015-06-09,,I1,NaN,NaN,Low coolant flow side A,"Turret removed, cleaned, reinstalled, and aligned",-1
374,2015-06-09,,SC11,NaN,NaN,Milling clutch faults,Disabled clutch electrically,-1
375,2015-06-09,,SC6,NaN,NaN,Lube pressure fault,Installed missing metering valve,-1
376,2015-06-10,,AIM 05,NaN,NaN,Part jammed causing table to jam at index,Part cleared,-1
377,2015-06-10,,Durr,NaN,NaN,Basket jamming at entry,"Support rail in drum broken mount-removed, welded, support rolls replaced, and reinstalled.",-1
378,2015-06-10,,H24 ,NaN,NaN,Cutting oil leak; On floor,Replaced HP oil line and fitting,-1
379,2015-06-10,,H8,NaN,NaN,Hydraulics will not come on,PANEL E STOP WAS ACTIVATED !!  Operator should have seen this!!,-1
380,2015-06-10,,I18,NaN,NaN,Consuming 10 gallons of hydraulic per day; Leak,Replaced hydraulic hose  ,-1
381,2015-06-10,,I4,NaN,NaN,Transport plate screws broken,Replaced screws and springs,-1
382,2015-06-10,,SC6,NaN,NaN,Need gun drill clutch/brake wired in to controller,Wired in- Pin 1 signal to PLC / Pin 3 Power from K207 / Pin 7 Signal out to PLC,-1
383,2015-06-11,,H16,NaN,NaN,Lower washer rails for smaller pinion part setup,Lowered oil feed line into oil !!,-1
384,2015-06-11,,H19,NaN,NaN,Offload robot INOP,Replaced part escapement sensor and cable,-1
385,2015-06-11,,H20,NaN,NaN,Offload robot INOP,Cleaned sensors,-1
386,2015-06-11,,I17,NaN,NaN,Hydraulic leak at rear of Iemca,Replaced two hydraulic hoses,-1
387,2015-06-11,,I6,NaN,NaN,Blow off station INOP,Replaced sensor at blow off station,-1
388,2015-06-12,,Barret,NaN,NaN,Spinner will not turn on,Replaced fuses,-1
389,2015-06-12,,H12,NaN,NaN,#3 drill detector INOP,Adjusted stroke. ,-1
390,2015-06-12,,H18,NaN,NaN,#1 drill detector INOP,Replaced detector head PCS100 with used from stock,-1
391,2015-06-12,,H3,NaN,NaN,Worn bearings in XD unit,Installed recently rebuilt XD head,-1
392,2015-06-12,,SC5,NaN,NaN,Coolant chiller faults,Requires refridgerant,-1
393,2015-06-12,,SC6,NaN,NaN,Ruptured air line,Replaced,-1
394,2015-06-12,,T97,NaN,NaN,Base needs to be cleaned,Completed,-1
395,2015-06-15,,Deco 2,NaN,NaN,Sub spindle length varying .012,Found loose mount from previous repair; Corrected,-1
396,2015-06-15,,FPI,NaN,NaN,Side 1 gate repiar,First gate installed,-1
397,2015-06-15,,H1,NaN,NaN,"Check, Charge , and Tag Accumulator",Was at 18bar; charged to 30bar,-1
398,2015-06-15,,H17,NaN,NaN,Table down prox not being met,Machine was shut dow at 1/2 table! Table repositioned to full index. Operator should know this!!,-1
399,2015-06-15,,H22,NaN,NaN,Coolant pump INOP,Pump replaced with inventory unit; pump removed to be rebuilt,-1
400,2015-06-15,,H23,NaN,NaN,CNC selector switch broken,Replaced with new switch,-1
401,2015-06-15,,H28,NaN,NaN,St#10 motor seized,Geery removed 1700 motor. Marcel replaced with shelf motor.,-1
402,2015-06-15,,H3,NaN,NaN,Repeat inverter faults,Machine is online. Marci waiting for inverter to fault. Gio to find Marci when it faults,-1
403,2015-06-15,,H34,NaN,NaN,Chip conveyor jamming,Replaced broken clutch discs,-1
404,2015-06-15,,I18,NaN,NaN,Offload automation issue,Replaced damaged fiber optic cable,-1
405,2015-06-15,,I18,NaN,NaN,Vib track sensor broken,replaced sensor cable BAT23P,-1
406,2015-06-15,,Lathe,NaN,NaN,Move to grind room; Toronto lathe,Needs electricity,-1
407,2015-06-15,,T103,NaN,NaN,Base needs to be cleaned,Completed,-1
408,2015-06-15,,T99,NaN,NaN,Base needs to be cleaned,Completed,-1
409,2015-06-16,,A78,NaN,NaN,Pick Off collet switch randomly failing,Replaced switch,-1
410,2015-06-16,,Barret,NaN,NaN,Spinner will not turn on,"Replaced fuses again; 5/28, 6/6",-1
411,2015-06-16,,FPI,NaN,NaN,Side 2 gate repiar,Second gate installed; Completed,-1
412,2015-06-16,,H18,NaN,NaN,"Check, Charge , and Tag Accumulator",Charged to 30bar,-1
413,2015-06-16,,I1,NaN,NaN,Side A transport collisions,Repaired side A transport plate,-1
414,2015-06-16,,I2,NaN,NaN,Robo slide faulting,Shim installed behind gripper,-1
415,2015-06-16,,I2,NaN,NaN,Side B turret not locking,replaced proximity switch on turret,-1
416,2015-06-16,,T97,NaN,NaN,Base needs to be cleaned,Completed,-1
417,2015-06-17,,H15,NaN,NaN,Vogel faults,Replaced with backup unit in inventory; Unit removed to be repaired,-1
418,2015-06-17,,H15,NaN,NaN,Auto cycle overtime; machine will not table,Proximity switch retaining nuts loose.  OPERATOR TASK!,-1
419,2015-06-17,,H3,NaN,NaN,"Check, Charge , and Tag Accumulator",No issue. Found at 30bar,-1
420,2015-06-17,,H32,NaN,NaN,"Check, Charge , and Tag Accumulator",Both found at 25bar and charged to 30bar,-1
421,2015-06-17,,H34,NaN,NaN,Saw attachment INOP; over travelling,Gear reduction pins and bolts attaching to rach are sheared. Replaced,-1
422,2015-06-17,,Prab,NaN,NaN,Wringer won't start,"Replaced bad fuse / Motor circuit opening on two leads, one shorted to ground. Repaired",-1
423,2015-06-17,,TK2,NaN,NaN,Load/Unload gripper INOP; Bad actuator,Replaced actuator with used unit stored at Index Dept,-1
424,2015-06-18,,C52,NaN,NaN,Table stopped mid index,Replaced worn motor brushes,-1
425,2015-06-18,,H25,NaN,NaN,Panel touch screen has dead spots,Reprogrammed active sections of the touch screen; temporary fix,-1
426,2015-06-18,,H4,NaN,NaN,False readings from tool detection,Wand getting cut on tool; Adjusted to proper setting,-1
427,2015-06-18,,I1,NaN,NaN,Side A transport collisions,Realigned Side A transport plate,-1
428,2015-06-18,,TK4,NaN,NaN,Offload conveyor INOP,Blew off sensors; OK,-1
429,2015-06-18,,TK4,NaN,NaN,Offload gripper fell off,Used spare parts to repair,-1
430,2015-06-19,,A77,NaN,NaN,Coolant pump INOP,"Pump sent to jet for repair; winding, bearings, and shaft; Installed and online",-1
431,2015-06-19,,H33,NaN,NaN,Broken screw on bar feeder,Replaced bar push dog,-1
432,2015-06-19,,I2,NaN,NaN,Side B turret won't lock,Operator found issue and adjusted program,-1
433,2015-06-19,,I4,NaN,NaN,Side A gripper / transport alarms,Replaced 2 prox chords,-1
434,2015-06-19,,SC1,NaN,NaN,IEMCA 'Bar Entry Open' alarm,Replaced ruptured air line,-1
435,2015-06-19,,SC5,NaN,NaN,Oil drain pipe under mag filter falling off,Repaired ,-1
436,2015-06-19,,SC9,NaN,NaN,Front side door interlock failing,Replaced door interlock,-1
437,2015-06-22,,H3,NaN,NaN,Check accumulator,Found at 25bar. Filled to 30bar,-1
438,2015-06-22,,H33,NaN,NaN,Check accumulators,Both are at correct pressure,-1
439,2015-06-22,,RM227,NaN,NaN,Loader not functioning correctly. Cylinder extended sensor not being made,Aligned sections of V track to correct,-1
