233,Bar feeding too slow; Not enough power to advance the bar. Feeding pressure set too low. Feeding speed only works when there is suitable feeding pressure! Operator should have taken care of this!!,"bar_feeder, bar","slow, low_power, low",adjust,"pressure, feed_pressure"
234,Bar not feeding. Bent bar removed from loader; Operator should have taken care of this!!,bar,"will_not_feed, bent",remove,bar
235,X and Z axis' not under control. Rebooted machine; OPERATOR TOOK CARE OF THIS,,,,
236,"Alarm K10, K11 / Unallowed contactor. No alarm when Jon got there; Machine online",,,,
237,Accumulator on Iemca needs to be charged. Can not charge; Replaced with new accumulator,"accumulator, lemca",charge,replace,accumulator
238,Colant pump INOP. Motor contactor replaced but welded shut when motor was started. Motor removed for rebuild.,"coolant_pump, pump",inoperable,,
239,Saw unit will not fire. Emergency retract valve replaced,"saw_unit, saw",inoperable,replace,"emergency_retract_valve, valve"
240,Barchange cycling in the middle of a bar. High Speed counter replaced,bar_change,cycle,replace,high_speed_counter
241,stripped saw clamp screw. Removed and replaced screw,"saw_clamp_screw, saw, screw",strip,"remove, replace",screw
242,Turret is stuck on a limit switch. Reset with travel overide select; Referenced and ok,,,,
243,St#6 brushing unit overload. Replaced motor; Motor removed going to JET Electric,"st_6, brush_unit",overload,replace,motor
244,Feed belt stripped. Belt replaced,,,replace,belt
245,Front side door interlock failing. Replaced,,,replace,
246,Oerator broke allen wrench tip in saw head / Hub pins broken. Replaced saw head with spare unit; Unit removed requires rebuild,"saw_head, saw, hub_pin, pin",broken,swap,saw_head
247,ID flushing nozzles hit and bent. Repaired base and straightened nozzles,,,,
248,No power to pendant. Replaced blown fuse in control panel,,,replace,"fuse, control_panel"
249,"Check, Charge , and Tag Accumulator. Pressure found at 21-22 bar. Charged to 35 bar and tagged.","accumulator, pressure","check, charge, tag, low",charge,"accumulator, low_pressure"
250,Bar change occuring at the wrong time. Adjusted Prox sensor and loading stop,bar_change,incorrect,adjust,"proximity_sensor, sensor, load_stop"
251,Dowel pin on saw unit broken. Removed and replaced broken pin,"saw_unit, saw, dowel_pin, pin",broken,"remove, replace",pin
252,No power to hydraulic. Replaced blown fuse in control panel,hydraulic,no_power,replace,"fuse, control_panel"
253,Sub Spindle out of alignment. Aligned with JC,,,,
254,St#6 motor INOP. Replaced motor,,,replace,motor
255,Coolant system overflow. Vacuum pump valve open all the way; Adjusted,,,,
256,Unable to remove saw clamp screw. Removed saw attachment to drill out screw; Replaced screw and returned to Prod,"saw_clamp_screw, screw, saw",broken,"remove, replace",screw
257,Bearings on saw motor bad. Replaced motor; bad bearings on output shaft,"saw_motor, saw, bearing",broken,replace,"motor, bearing"
258,Electrical cabinet cooling fan INOP. Replaced fan,,,,
259,AIM INOP. Replaced potentiometer,,,,
260,Vogel alarms. Replaced fitting,,,,
261,Replace 2 broken latches on FPI gate. Completed,,,complete,
262,St#16 valve sticking. Rebuilt,,,rebuild,
263,"Check, Charge , and Tag Accumulator. One of the two LP units was at 25bar; charged to 30bar. Others ok","accumulator, pressure","check, charge, tag, low",charge,"accumulator, low_pressure"
264,Bar pusher hanging up. Adjusted loader chain tension,bar_pusher,hang_up,adjust,"loader_chain, chain, tension"
265,Broken guide pin on bar pusher / Broken screw. Repaired,"guide_pin, bar_pusher, screw",broken,repair,"guide_pin, screw"
266,Accumulator gage dropping to 0. Slow leak; Bladder replaced,accumulator,"low, zero, leak",replace,bladder
267,Bar loader chain broken. Repaired,"bar_loader, chain, bar",broken,repair,"bar_loader, chain, bar"
268,Lube system faults. Replaced controller board,,,,
269,Coolant system alarms. Q0.3 tripped; K0.3 contactor welded closed; Replaced,"coolant_system, coolant",alarm,,
270,Hydraulic leak. Side B hydraulic return hose replaced,hydraulic,leak,replace,"side_b, return_hose, hose, hydraulic"
271,Machine will not start. Cycled power and reset all motor starter overload devices,machine,will_not_start,,
272,Machine stops after completing index. Clutch adjustment,,,,
273,Inverter failing to invert. Replaced inverter valve; swapped with H14,inverter,will_not_invert,swap,inverter_valve
274,Motor contactor fault for power pack. Replaced,,,replace,
275,Lifting pump motor INOP. Serviced pump motor,,,,
276,Lifting pump motor no good. Replaced lifting pump motor,,,,
277,Iemca needs to be charged. Accumulators purchased and installed at a later date,lemca,charge,"purchase, install",accumulator
278,Iemca loader will not feed or return. Back pressure in hyd line at coupling,"iemca, loader","will_not_feed, will_not_return, incorrect",no_action_taken,"hydraulic, hose, coupling, pressure"
279,Clean base. Completed,base,clean,complete,base
280,Coolant hose leaking. Hose replaced,,,replace,hose
281,Leaking air line. Replaced air line,,,replace,airline
282,"Check, Charge , and Tag Accumulator. Two accumulators low at 20bar; Charged to 30bar","accumulator, pressure","check, charge, tag, low",charge,"accumulator, low_pressure"
283,Install tool detector at St#12. Completed,,,complete,
284,Clamp screw at St#6 stripped. Replaced stripped clamp screw,,,,
285,Hydraulic leak / location ????. Tightened fitting at leaking hydraulic line St#8; Operator task!,"hydraulic, st_8",leak,tighten,fitting
286,Chiller INOP. Swapped chiller with SC7,,,,
287,Inverter INOP. Swapped invert valve with H16,inverter,inoperable,swap,inverter_valve
288,St#10 hydraulic leak. Replace lip seal on spindle,"hydraulic, st_10",leak,replace,"lip_seal, seal, spindle"
289,XD line inside / St#3 outside line Leaks. Repaired two valves and replaced XD fittings,,,,
290,Vogel tank leaking at gage fitting. Replaced gage,,,,
291,Filter tank petcock leaking. Replaced petcock,,,,
292,Transport collision alarm present; with no collision. Adjusted sensor,,,adjust,sensor
293,Accumulator on Iemca needs to be charged. New accumulator installed,"accumulator,lemca",charge,install,accumulator
294,Accumulator on Iemca needs to be charged. New accumulator installed,"accumulator,lemca",charge,install,accumulator
295,No continuity 1st leg Q3 / Needs new breaker. Replaced breaker,,,,
296,St#9 motor smoking. Replaced motor,,,replace,motor
297,Spindle contactor overload / Dropped screw on St#9 causing problem. Corrected,,,correct,
298,Missing insulation on table down prox cord. Cord replaced,"table, insulation, proximity_cable",missing,replace,cord
299,St#4 Spindle bearings worn?; OD chatter. Assessment; Bearings loose and should be rebuilt. Unit swapped with shelf spindle,,,,
300,Iemca Track #6 broken. Track replaced,,,replace,track
301,High pressure coolant will not shut off. Relay in controller replaced,,,,
302,"Chips in Side A turret. Turret removed, cleaned, reinstalled, and aligned",,,,
303,"Check, Charge , and Tag Accumulator. Low pressure accumulators low; charged to 30 bar / HP OK.","accumulator, pressure","check, charge, tag, low",charge,"accumulator, low_pressure"
304,Broken Rohm head reported. Set of used sliders issued to Norm to rebuild; New Rohm head ordered and in Maint. Inventory,,,,
305,CNC not HOME;  CNC reset button broken off controller. Replaced switch for operator to HOME CNC,,,,
306,Check Accumulator. Checked and charged,accumulator,check ,"check, charge",accumulator
307,Hyd pressure drops 40bar / Inverter INOP. Accumulator at 0bar; Charged to 30bar / Schreader valve replaced,"hydraulic, inverter","low, inoperable, zero","charge, replace","accumulator, schreader_valve, valve, low_pressure"
308,Broken chain on loader. Repaired,"chain, loader",broken,repair,chain
309,Brushing unit stuck forward. Backed off unit; turned over to operator,"brush_unit, brush, unit",stuck_forward,"return, train","unit, operator"
310,Coolant system alarms. Replaced sensor on drum filter tank,"coolant_system, coolant",alarm,,
311,Coolant system alarms. Replaced proximty sensor B2 in coolanr tank,"coolant_system, coolant",alarm,,
312,Transport A alarm 'left by itself'. Adjusted sensor,,,adjust,sensor
313,Not reading spindle speed. Performance module replaced,,,,
314,Coolant return line leaking. Replaced rubber union,,,,
315,Base cleaning; caused fire. Completed,,,complete,
316,Table indexing too soon. Part striking finish saddle end mill before retraction. Damage to part is not consitant with indexing rotation. Operator (Gio) advised to raise the height of the end ill start position and use the available approach to keep the tool away from the part when the table raises for indexing. Solved!,"table, operator","out_of_adjustment, timing, error","adjust, train","height, operator"
317,Chips in base obstructin coolant flow to pump. Base cleaned / Magnetic chip roll conveyor removed with power disconnected / Fabricated chip box installed; Scrape plate to be designed (MM) and fabricated,"chip, coolant",jam,"clean, remove, fabricate, install","base, magenetic_chip_roll_conveyor, chip_box, scrape_plate"
318,Light INOP on presetter. New fixture and rectifier purchased and installed,,,,
319,Parts offload conveyor jammed. Replaced damaged sections of conveyor belt,"part_offload_conveyor, conveyor",jam,replace,"conveyor, belt"
320,Solenoid sticking. Cleaned down shaft with WD-40,,,,
321,Hydraulic leaks. St#2 valve O-Rings replaced. Solenoid valve O-Rings replaced. Base plate removed O-Rings replaced,"hydraulic, st_2, o_ring",leak,"replace, remove","o_ring, solenoid, valve, base_plate"
322,Offload robot INOP. Adjusted sensor,"offload_robot, robot",inoperable,adjust,sensor
323,Hydraulics shut off when coolant ON is pressed. No power to PLC; Found (3) Main fuses blown; Replaced,"hydraulic, PLC, fuse","shut_off, no_power, blown","replace, remove",fuse
324,Coolant overflow from drum filter tank / Poor flow to machine. Main pump cleaned and replaced. Fines cleared from base. Sensor cable for drum filter replaced. Pressure Control switch diaphragm replaced.,,,,
325,Stock stop will not swivel in. Replaced bad coil on solenoid for swivel,,,,
326,"Laser tool detection INOP. Replaced module, eyes, and cable",,,,
327,Bar stop sensor always on. Cleaned and lubricated sensor actuator,"bar_stop_sensor, sensor ",always_on,"clean, lubricate","sensor, actuator"
328,Machine faults at every index. Plugged in laptop and adjusted programming,,,,
329,Contactor K3M smoking; seized. Contactor replaced,,,,
330,Replace Deltoid valve on Tennant floor washer. Valve replaced,,,replace,valve
331,Vise repair. Vise repaired with supplied repair kit,,,,
332,Broken ON/OFF switch on dust collector. Reloctaed power switch to wall for easier access,"switch, dust_collector",broken,relocated ,"power_switch, switch"
333,Loader INOP. Repaired,,,repair,
334,Oil skimmer pump INOP. Pump replaced with inventory unit; pump removed to be rebuilt,,,,
335,Inverter guard broken. Welded and returned to GD,"inverter_guard, inverter, guard",broken,"weld, return",inveter_guard
336,Mach runs through bar change. Adjusted part counter and increased bar end length,"machine, bar_change",run,"adjust, increase","part_counter, bar_end_length"
337,Hydraulic faults. Replaced hydraulic valve lock with unit from I2,hydraulic,fault,replace,"hydraulic, valve_lock, valve"
338,Parts chute losing parts. Issued new chute to replace the two week old chute that was cut poorly by operator causing parts to fail at eject entry,,,,
339,CNC unit running slowly increasing time cycle. Replaced CNC hydraulic filter NN 2x3,,,,
340,Bar feeder encoder INOP. Replaced encoder coupling on bar loader,bar_feeder_encoder,inoperable,replace,"encoder_coupling, bar_loader"
341,Servo drive Not Ready. Conveyor motor connector was loose,"servo_drive, conveyor, motor_connector","not_ready, loose",,
342,Broken clasps on basket gate. Broken clasps replaced,,,,
343,"Check, Charge , and Tag Accumulator. Completed; was low","accumulator, pressure","check, charge, tag, low",charge,accumulator
344,"Check, Charge , and Tag Accumulator. Completed; was low","accumulator, pressure","check, charge, tag, low",charge,accumulator
345,Assess saw unit for play/wear; Consuming saw blades. Replaced saw attachment with shelf unit,saw_unit,short_life,replace,saw_attachment
346,Base cleaning. Completed,,,complete,
347,Pedestal grinder not bolted to floor. Bolted down,,,,
348,Spinner will not turn on. Replaced blown fuse in control panel,spinner,will_not_turn_on,replace,"fuse, control_panel"
349,Chip conveyor jamming. replaced discs in clutch,"chip_conveyor, conveyor",jam,replace,"clutch_disc, clutch, disc"
350,Tool clamp screw broken. Spindle removed and screw extracted,,,,
351,St#2 tool detection INOP. Was disabled; whisker was removed and 'fault' output was disabled,"tool_detector, detector",inoperable,,
352,"Check, Charge , and Tag Accumulator. Completed",accumulator,"check, charge, tag",charge,accumulator
353,Sp#5 bar clamp faults. Adjudted pressure setting,"spindle_5, bar_clamp",fault,adjust,pressure
354,Iemca tracks #1 and #2 broken. Tracks replaced,,,,
355,Spindle overheat alarm. Replaced Z axis ball screw bearings,,,,
